created_at,text,sentiment
2017-12-04T16:07:14Z,"$AAPL AUO going to MicroLED, will not produce OLED https://baijia.baidu.com/s?id=1585737177046456366",Neutral
2017-12-04T16:06:50Z,$AAPL Today is a great time to use this dip into next year,Bullish
2017-12-04T16:06:42Z,$AAPL Where are all the folks with the sales report of how many Iphone X/8 sold ? lol,Bearish
2017-12-04T16:06:06Z,$SPY $DIA $AAPL $FB $GOOG $XLF $WFC $BAC $SPX $IWM   Holiday Sales Up 10% From Last Year! Tax Bill Passed! Good Christmas Ahead 🎄💵,Bullish
2017-12-04T16:05:33Z,"Big implied vol drops: $CAT -8.6%, $V -5.8%, $AAPL -4.7%, $JCP -3.4%, $F -2.8%, $ATVI -2.3%, $BMY -2.1%",Neutral
2017-12-04T16:05:32Z,$AAPL buy signal,Neutral
2017-12-04T16:05:08Z,FFFFFFUUUUUUUUUUUUUUUUUUUCK  $DLAKY $BABA $TSLA $AAPL $FB $MSFT $AMZN $NVDA $INTC..,Bearish
2017-12-04T16:05:07Z,$AAPL it is a rotation.hope u own some fins. But will pass.,Neutral
2017-12-04T16:04:05Z,$AAPL $168 by end of Wednesday so I can sell the puts bought at 172.30 :D,Bearish
2017-12-04T16:03:33Z,"Rotation out of tech overblown. No news since last week, fundamentals across sector remain strong $FB $AMZN $AAPL $BABA $WDC $NVDA $GOOG",Bullish
2017-12-04T16:01:10Z,$AAPL Plus the end of year sucks for trading anyways..,Bullish
2017-12-04T16:01:02Z,$AAPL No pressure; just simple consolidation and flushing. $200 EOY target still intact. New All time highs on way,Neutral
2017-12-04T16:00:41Z,$AAPL not really an drastic changes in FAANG stocks..apple been up and down from 169-171..just need to pass this tax reform b.s!,Bullish
2017-12-04T16:00:20Z,$AAPL Prepare for takeoff.,Neutral
2017-12-04T15:59:30Z,$BABA $AAPL $FB $AMZN Have to let EU close &amp; see if we bounce. Lots of pressure coming from across the Pond,Bullish
2017-12-04T15:58:23Z,$BB $NOK $AAPL tempting too buy this guy is allways wrong,Neutral
2017-12-04T15:58:17Z,$FIT $AAPL $GRMN $GPRO bad day for hardware so far,Neutral
2017-12-04T15:57:49Z,$AAPL There are issues with some tech and they&#39;re low tax rate. AAPL effective 26% in 2016 but 23-25% 2017. Whats baked in is big question?,Neutral
2017-12-04T15:57:44Z,$SPY $IWM $AAPL $WFC $BAC Its like I said before. Bulls walk around market picking up gold nuggets while Bears are picking up aluminum cans,Neutral
2017-12-04T15:57:20Z,$AAPL *yawn* patiently waits for 160...,Neutral
2017-12-04T15:56:59Z,$BABA Getting the EU sellers now $AAPL $FB $AMZN,Bullish
2017-12-04T15:56:57Z,$BABA $AAPL $BIDU $NFLX $AMZN  told you all this was going to be the worst December on record,Bearish
2017-12-04T15:56:40Z,$AAPL not sure why this lame action is happening.,Neutral
2017-12-04T15:53:11Z,$SPY $IWM $AAPL $WFC $BAC It&#39;s their attitude. They come and talk it down like we talk it up. but their bets are very short term.,Neutral
2017-12-04T15:53:04Z,$AAPL tug of war,Neutral
2017-12-04T15:52:38Z,Price Moves vs Expected Moves $BAC $JPM $T $GE $EEM $AAPL $FB $BABA $VXX $MU $NVDA $AMD http://tinyurl.com/y7zbwhgq,Neutral
2017-12-04T15:52:31Z,$AAPL Not sure WTF happening to FANG stocks 🤔 Hoping for a upside rebound EOD 🙏🏼,Bullish
2017-12-04T15:51:36Z,$BABA $AMZN $AAPL $FB Let them finishing selling tech for capital. Look for where it Bottom &amp; then you can Buy &amp; Hold. Rotation &amp; Taxes,Bullish
2017-12-04T15:51:33Z,Reiterating $BB PT Below $10. | Stick with $NOK $AAPL,Neutral
2017-12-04T15:51:18Z,$AAPL Ouch,Bearish
2017-12-04T15:51:03Z,$AAPL oversold dip. Add,Bullish
2017-12-04T15:50:09Z,$AAPL Apple dips are some of the best $$$$$$$$$$$$$$$$$$$$$$$$,Bullish
2017-12-04T15:48:44Z,$NVDA $AVGO $BABA $FB $AAPL   THESE STORIES/FUNDAMENTALS/ OUTLOOKS HAVE NOT CHANGED. DO NOT BE SUEDED BY SHEEPS TEMPORARY MONEY ROTATIONS.,Bullish
2017-12-04T15:47:49Z,"$AAPL Now, when you bulls said today would be epic, is this the move you was talking about?",Bearish
2017-12-04T15:46:57Z,$FIT $AAPL $GRMN @sethmarcus shipments does not mean sales! please  stop mislead trying to sound important,Neutral
2017-12-04T15:46:14Z,$SPY WHY ARE BEARS STILL TRYING TO SHORT THIS LMAO ITS FUNNY $IWM $AAPL $WFC $BAC,Bullish
2017-12-04T15:46:03Z,Funny they include $AAPL in the FANG but we all know what the real FANG stocks are $NFLX $AMZN $NVDA $FB etc.  Trading on hopes and dreams.,Neutral
2017-12-04T15:46:00Z,Stock Option Trades Screener $SQ $FXI $BAC $SPY $QQQ $OIH $BABA $AAPL $FCX $BAC $SNAP $QQQ $AAPL $BABA $AABA $WDC https://marketchameleon.com/Screeners/OptionTrades,Neutral
2017-12-04T15:45:47Z,$AAPL Welcome back volatility $$$$$$$$$$$$$$$$$$$$$$$$$$$$$$$,Bullish
2017-12-04T15:45:35Z,$MU $AMAT $FB $AAPL $PYPL - WHERE IS MY SANTA CLAUS RALLY?!?,Neutral
2017-12-04T15:45:24Z,$AAPL My favorite stock staying strong,Bullish
2017-12-04T15:45:02Z,$AAPL solid performance amid tech weakness. Suppliers&#39; weakness good buy opp $LITE,Bullish
2017-12-04T15:44:43Z,"Still early in the day. $AAPL moving up . can save tech if hit hod new hod , Tech is heart of Economy No way economy can grow without tech",Neutral
2017-12-04T15:44:22Z,"$AAPL haha people thinking tax reform will make AAPL go up, this wont go up until Thursday again, for the 7th week.",Bearish
2017-12-04T15:42:51Z,$AAPL - https://goo.gl/pKSqMy,Neutral
2017-12-04T15:40:00Z,$AAPL My gifs are helping!!!???? $fb 😝,Neutral
2017-12-04T15:38:41Z,$FB $aapl Call buyers,Bearish
2017-12-04T15:37:40Z,$AAPL surviving the tech wreck. She gotta good base in her,Bullish
2017-12-04T15:36:15Z,$AAPL easy leg up here once nasdaq reverse,Bullish
2017-12-04T15:36:12Z,"$FB $aapl Keep falling, totally expected this to happen!!! 🤪👍",Bearish
2017-12-04T15:33:19Z,Share an idea on $AAPL buy JCP if you want to be rich breaking news.....,Neutral
2017-12-04T15:32:29Z,$SPY ENJOYING ADDING HERE! YOU WILL NEVER GET TO BUY AT LEVELS THIS CHEAP AGAIN! $AAPL $CPB $MKC,Bullish
2017-12-04T15:31:33Z,$AAPL buy signal still,Bullish
2017-12-04T15:29:58Z,$AAPL What kind of Clock app doesn&#39;t have the fucking seconds? Why do you continue doing this dumb shit?,Neutral
2017-12-04T15:28:00Z,$NVDA $AAPL $MU  wouldn&#39;t there be tech shares buybacks with the new tax bill?,Bullish
2017-12-04T15:27:35Z,$SPY FOREIGN MONEY BUYING EVERY DIP THANK YOU ASIA FOR COMING BACK TO USA $IWM $DIA $AAPL $FB $AMZN $WFC $BAC $UNP,Bullish
2017-12-04T15:27:34Z,$aapl $fb $nflx $amzn $googl $nvda $tsla $crm $mu $adbe $baba well i guess it could have been worse. no christmas for me.,Neutral
2017-12-04T15:26:57Z,@GoodNewsBull Are you actually saying that HFT is pumping $AAPL up and that it wil collapse at 10:30 :P,Bearish
2017-12-04T15:26:56Z,$AAPL lol only if people here know about price action they will stop complaining lol go and learn rather than panic,Bullish
2017-12-04T15:26:12Z,Apple could design its own power-management chips rather than rely on Dialog Semiconductor $AAPL,Neutral
2017-12-04T15:25:50Z,$AAPL Ming-Chi Kuo: Airpods to sell 26-28M in 2018. All I hear on CNBC is Amazon&#39;s Echo is selling millions. Apple&amp;Tim gets no respect.,Bullish
2017-12-04T15:25:44Z,$aapl dec 175 call buyers active,Neutral
2017-12-04T15:24:34Z,$AAPL was flashing,Neutral
2017-12-04T15:24:05Z,$BABA $AAPL Notice how the Bears only show up when its Red. Wait for 10:30 folks. HFT just making a little cash now,Bullish
2017-12-04T15:23:36Z,$AAPL $tsla fared better today on my watch list.. $nvda and $nflx have lost all that hot air,Bearish
2017-12-04T15:23:31Z,$AAPL they still want your shares... don’t sell!,Neutral
2017-12-04T15:23:15Z,$AAPL ok,Neutral
2017-12-04T15:23:08Z,$AAPL has an average volume of 26924300. This is a good sign as it is always nice to have a liquid stock. https://www.chartmill.com/analyze.php?utm_source=stocktwits&amp;utm_medium=TA&amp;utm_content=TA#/AAPL?key=bb853040-a4ac-41c6-b549-d218d2f21b32,Neutral
2017-12-04T15:22:51Z,$SPY All Dividend Paying Stocks Are Green Today! Wow $GPC $WFC $BAC $AAPL,Bullish
2017-12-04T15:22:44Z,$SPY $QQQ $COMPQ $GOOGL $AAPL $AMZN $NVDA $NFLX $FB $ADBE He&#39;s Back at it again! 😂😂😂,Neutral
2017-12-04T15:22:16Z,$AAPL doubt you will see this up 2 days in a row,Bearish
2017-12-04T15:21:49Z,$AAPL Nice come back but the entire tech market is a sell unfortunately so no point in playing this from the long side .. always sell uptick,Bearish
2017-12-04T15:21:35Z,$AAPL how comes almost every DOW value is up and AAPL down?,Neutral
2017-12-04T15:20:06Z,$AAPL $fb Gimme!!! Thank you lord!!!,Bearish
2017-12-04T15:19:55Z,$AAPL wtf moment,Neutral
2017-12-04T15:19:11Z,I missed the memo on sell the gap on passage of the Rape America First Act $AAPL $BABA $BIDU $SQ $FB,Neutral
2017-12-04T15:18:49Z,$AAPL Sell the news.,Neutral
2017-12-04T15:18:36Z,$AAPL also buy signal,Neutral
2017-12-04T15:18:19Z,$AAPL will bounce and touch 175 this week.,Neutral
2017-12-04T15:16:52Z,$AAPL $fb Gimme them dips yo!!!! 😂👍,Neutral
2017-12-04T15:16:21Z,$AAPL $fb I knew it!!!!!!!!,Bearish
2017-12-04T15:15:26Z,$BABA $nvda $swks $aapl $adi $mu $amd $msft $pypl $nglx $fb $snap $amzn $fnsr $qcom,Neutral
2017-12-04T15:15:22Z,$AAPL this is ridiculous!,Neutral
2017-12-04T15:14:58Z,$AAPL what is going on here ! I thought all the news were good for pumping up !!,Neutral
2017-12-04T15:14:35Z,$AAPL if bulls don’t hold 170 there will be massive seeping.,Bullish
2017-12-04T15:13:39Z,$AAPL learn how the market work the money will still come back to the tech sector let the Dow sector enjoy at the moment,Neutral
2017-12-04T15:13:15Z,$AAPL WS isn&#39;t favoring tech stocks,Neutral
2017-12-04T15:13:10Z,$AAPL Paying Ireland taxes and now in rearvjew mirror. Reason for hiccup?,Neutral
2017-12-04T15:12:53Z,$AAPL Money leaving tech,Neutral
2017-12-04T15:12:39Z,"@Jemi Depends on your horizon: for a medium/long term $AAPL *investor*, this drop IS fake.",Neutral
2017-12-04T15:12:34Z,$SPY Profits expanding Average PE adjusted for Tax Cuts is 14 PE! Banks are trading at 10 PE! CHEAP BUYING SOON! $ES_F $AAPL $QQQ $NVDA Bull,Bullish
2017-12-04T15:12:08Z,Staying away from tech for awhile $FB $AAPL $AMZN $NFLX $GOOG $MU $SQ $OSTK $NVDA $TTWO $TSLA,Neutral
2017-12-04T15:12:03Z,$AAPL hmm,Neutral
2017-12-04T15:11:52Z,$AAPL I will rebuy under 170. The rotation is real!!,Bullish
2017-12-04T15:11:34Z,$AAPL $BABA $PYPL $AMZN oh jeez...,Neutral
2017-12-04T15:11:00Z,$AAPL EXP:12/8/2017|MaxPain:170.00|HighPutOI:152.50(8247)|HighCallOI:175.00(17887) http://www.opricot.com/ticker/aapl/optiongraphs,Neutral
2017-12-04T15:10:52Z,$AAPL what the hell just happened?,Bullish
2017-12-04T15:10:38Z,$SPY $ES_F $AAPL $QQQ $NVDA this guy expects earnings to increase by 75% due to 10% lower tax rate?,Neutral
2017-12-04T15:10:07Z,"$SPY  Expanding now, Average PE adjusted for Tax Cuts is 14 PE! Banks are trading at 10 PE! CHEAP BUYING SOON! $ES_F $AAPL $QQQ $NVDA",Bullish
2017-12-04T15:09:49Z,$AAPL $AMZN $NVDA $SQ $SHOP $BABA $FB  Bloody mess Not what was expect,Neutral
2017-12-04T15:09:46Z,$AAPL Now is the time to add or initiate. This drop is so completely FAKE ;-),Neutral
2017-12-04T15:08:27Z,$AAPL WTF?,Neutral
2017-12-04T15:08:02Z,$AAPL $FB $SPY $NFLX $NVDA $AMZN $GOOG called it ahead of time!!😂,Neutral
2017-12-04T15:07:45Z,&quot;IHS Markit report says iPhone upgrade super cycle is back in effect and driving $AAPL to record iPhone sales&quot; https://investorplace.com/2017/12/apple-on-track-to-shatter-previous-iphone-record/,Neutral
2017-12-04T15:06:17Z,"$AAPL there you go, algo wipe away",Neutral
2017-12-04T15:05:55Z,I didn’t do much at open but was anticipating fade after the big pick up in volatility last week.I took the Apple reversal. That’s it. $AAPL,Neutral
2017-12-04T15:05:44Z,$AAPL ugly,Neutral
2017-12-04T15:05:19Z,$SPY Trump supporters can thank him for talking about Markets this Morn $AAPL $BABA $FB,Bullish
2017-12-04T15:03:20Z,$SPY FANG-MOMO shitting the bed HARD today $amzn $aapl $nflx $nvda $goog $msft,Neutral
2017-12-04T15:03:18Z,$AAPL won’t hold its gains.. forget being long .. time to bail on all of it.. unfortunately this one is also gonna go down hard.. back to160,Bearish
2017-12-04T15:02:54Z,$BABA $nvda $swks $aapl $adi $mu $amd $msft $pypl $nglx Tech stock are getting hammered💣💥🐻🐻,Neutral
2017-12-04T15:02:41Z,Apple Inc. Is on Track to Shatter Its Previous iPhone Record $AAPL https://investorplace.com/2017/12/apple-on-track-to-shatter-previous-iphone-record/,Neutral
2017-12-04T15:01:52Z,$AAPL adding,Bullish
2017-12-04T15:01:36Z,$AAPL Now the only question. How much more can I invest in this prior to next earnings release...,Bullish
2017-12-04T15:01:27Z,$SPY $ES_F $AAPL $QQQ $NVDA $FB $MSFT $NFLX $GOOG Earnings are set to increase 80% using this guy&#39;s math.....that is.........optimistic,Neutral
2017-12-04T15:01:00Z,$NFLX $AMZN $AAPL $BABA $MSFT Tech boom might be over folks. Stocks gasping even on good economic news.,Bearish
2017-12-04T15:00:32Z,$AAPL looks like repatriation was already baked in. Expect standard-issue  FUD to drive it red again.,Bullish
2017-12-04T15:00:18Z,$SPY Average PE adjusted for Tax Cuts is 14 PE! Banks are trading at 10 PE! CHEAP BUYING SOON! $ES_F $AAPL $QQQ $NVDA $FB $MSFT $NFLX $GOOG,Bullish
2017-12-04T14:59:02Z,$AAPL Watch the bears are going to come out of hibernation soon. Smh,Bullish
2017-12-04T14:58:47Z,$SPY Adding Here $WFC $BAC $IWM $QQQ $AAPL,Bullish
2017-12-04T14:58:34Z,$BABA $AAPL Tech stocks being used for cash. Getting the HF rotation still because of Tax Bill $FB $AMZN,Bullish
2017-12-04T14:58:28Z,$AAPL I guess there is a money rotation from tech to financials. Ugh 😑,Bullish
2017-12-04T14:55:41Z,"$LRCX $NVDA $AMAT $BZUN $ADBE $AAPL I see predictions, understand the market WILL do what it likes. Stand aside until Trump thing plays out",Neutral
2017-12-04T14:55:32Z,"$AAPL relax folks...why would this head down to 168?... IMO, it&#39;s a good position here.",Neutral
2017-12-04T14:55:09Z,$AAPL I will never sell my stock after they reveal their earnings in January with the tax cut this will be 225 early mid January,Bullish
2017-12-04T14:53:47Z,Seaech Trade Ideas w/ #StockScreener $AAPL $GOOGL $GOOG $MSFT $AMZN $FB $BRK.B $BABA $JNJ $XOM $WFC  $CVX $T $BUD https://marketchameleon.com/Screeners/Stocks,Neutral
2017-12-04T14:53:08Z,$JPM $AAPL $AMZN $BAC Anyone else having issues with Charles Schwabb accounts. Not allowing me to trade...,Neutral
2017-12-04T14:53:02Z,$AAPL reached deal w Ireland over taxes,Neutral
2017-12-04T14:52:41Z,Estimize EPS expectations are 1.39% higher than that of Wall Street for $AAPL Q1 [Reporting 01/30 AMC] http://www.estimize.com/intro/aapl?utm_content=AAPL&amp;amp;utm_medium=eps_difference&amp;amp;utm_source=stocktwits#chart=change-over-time,Neutral
2017-12-04T14:51:28Z,$SPY $ES_F $AAPL $QQQ $NVDA LMAO!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Neutral
2017-12-04T14:51:06Z,"&quot;iPhone X will set all-time record and drive a full year of growth, predicts IHS Markit&quot; $AAPL https://9to5mac.com/2017/12/04/iphone-x-sales-q4-2017-q1-2018/",Neutral
2017-12-04T14:50:39Z,Ming-Chi Kuo @ KGI: &quot;AirPods Shipments Will Double Next Year Given Strong Demand&quot; $AAPL https://www.macrumors.com/2017/12/04/kuo-airpods-shipments-double-in-2018/,Neutral
2017-12-04T14:50:19Z,"$SPY Profits expanding now, Average PE adjusted for Tax Cuts is 14 PE! Banks are trading at 10 PE! CHEAP BUYING SOON! $ES_F $AAPL $QQQ $NVDA",Bullish
2017-12-04T14:49:31Z,$AAPL The watch could become Apples next hot item if they continue to pack it with health related features $$$$$$$$$$$$$$$$$$$$$$$$$,Bullish
2017-12-04T14:48:12Z,$AAPL you sexy beast,Bullish
2017-12-04T14:48:05Z,$AAPL What??: I went to buy an iPhone X. T-Mobile told me it wasn&#39;t worth it https://www.cnet.com/news/iphone-x-t-mobile-told-me-it-wasnt-worth-it/,Neutral
2017-12-04T14:46:25Z,$AAPL mm&#39;s trying hard to push this down 😂,Neutral
2017-12-04T14:45:48Z,$AAPL we don’t have 3% today but it is staying very strong   Will hold until it hits $180 in a week or 2,Neutral
2017-12-04T14:45:44Z,$AAPL what a fail lol,Neutral
2017-12-04T14:45:41Z,$AAPL Keeo going,Bullish
2017-12-04T14:45:18Z,$AAPL 3m my hero in the industrial space . Aapl of course in the Tech space.,Neutral
2017-12-04T14:45:10Z,"$AAPL don&#39;t sell your tickets to the rich, we&#39;re going to the mars.",Neutral
2017-12-04T14:43:50Z,Smartwatches could make up over half of the wearable market by 2022 $WEAR $AAPL $GRMN $FIT https://www.wareable.com/smartwatches/forrester-smartwatch-report-half-wearable-market-2349,Neutral
2017-12-04T14:43:32Z,$AAPL Apple&#39;s Services Upside Potential and Greatest iPhone Cycle Have This Analyst More Bullish Then the Street http://www.smarteranalyst.com/2017/12/04/apple-inc-aapl-services-upside-potential-greatest-iphone-cycle-3-years-analyst-bullish-rest-wall-street,Neutral
2017-12-04T14:42:17Z,$AAPL consistently surprised by the gravity on this,Neutral
2017-12-04T14:42:05Z,$AAPL $200 end of day??,Bullish
2017-12-04T14:42:00Z,$AAPL $BABA $FB $NVDA $TSLA  Let&#39;s goooo!,Bullish
2017-12-04T14:40:49Z,$AAPL get up and go.. 176 will be broken soon enough.,Neutral
2017-12-04T14:40:27Z,$AAPL shallow dip is done...time to rise and shine!,Bullish
2017-12-04T14:40:26Z,$AAPL lets rock!,Bullish
2017-12-04T14:40:10Z,$AAPL Looks as if a few folks needed to get on the train...,Bullish
2017-12-04T14:39:39Z,Share an idea on $AAPL  buy JCP hottest stock now,Neutral
2017-12-04T14:39:19Z,$AAPL $175 should be the 1st target,Bullish
2017-12-04T14:38:57Z,$AAPL confirming with the jan 19 175 calls at  3.70,Neutral
2017-12-04T14:38:53Z,"$AAPL sold all my calls at open, waiting to re-enter",Neutral
2017-12-04T14:36:31Z,$BABA $AAPL $BIDU $AMZN $NFLX   everything going to turn negative watch out,Bearish
2017-12-04T14:36:29Z,A new daily low at $171.6401 was just reached for $AAPL.    #AAPL,Neutral
2017-12-04T14:35:22Z,$AAPL remove your stops if you wanna go. u know it will head higher from here.,Neutral
2017-12-04T14:34:14Z,$AAPL hahhhahaha,Neutral
2017-12-04T14:33:55Z,A new daily low at $171.92 was just reached for $AAPL.    #AAPL,Neutral
2017-12-04T14:33:27Z,$AAPL take profits---- TRUMP NEWS BAD,Bearish
2017-12-04T14:32:39Z,$AAPL Weak pos,Neutral
2017-12-04T14:32:21Z,Ready for higher - read our $AAPL analysis and prediction at http://www.matrixtrade.com/stocks/aapl/,Neutral
2017-12-04T14:32:09Z,A new daily low at $172.2 was just reached for $AAPL.    #AAPL,Neutral
2017-12-04T14:31:34Z,$BABA $BIDU $AAPL option mm already offering the calls massively,Bearish
2017-12-04T14:30:22Z,A new daily high at $172.48 was just reached for $AAPL.    #AAPL,Neutral
2017-12-04T14:29:10Z,"$AAPL MaMaMia! new highs, she&#39;s a coming! get on board, we&#39;re going to the Mars.",Neutral
2017-12-04T14:28:40Z,$AAPL DigiTimes reports that iPhone X already represents a sizable portion of the total iPhone installed user base… https://stocknews.com/news/aapl-despite-limited-supplies-apples-iphone-x-is-having-a-major/,Neutral
